participant_id,group,trial_number,task_type,phase,is_correct,audio_duration_s,speech_total_s,silence_total_s,speech_ratio_audio,lexical_total_s,nonlex_total_s,lexical_ratio_audio,nonlex_ratio_audio
sub_c952a2e899e0,1,4,value-loose-chunk,post_correct,1,42.34,19.823999999999998,22.516000000000002,0.46820973075106276,19.823999999999998,0.0,0.46820973075106276,0.0
sub_c952a2e899e0,1,5,value-loose-chunk,post_correct,1,80.08,31.15599999999999,48.924,0.38906093906093897,31.15599999999999,0.0,0.38906093906093897,0.0
sub_34c9b5ce9f21,1,1,hybrid,unlabeled,0,239.68,68.808,170.872,0.28708277703604806,68.26800000000001,0.54,0.28482977303070767,0.002253004005340454
sub_34c9b5ce9f21,1,2,hybrid,unlabeled,0,239.68,101.61999999999999,138.06000000000003,0.4239819759679572,100.57599999999998,1.044,0.419626168224299,0.004355807743658211
sub_34c9b5ce9f21,1,3,hybrid,unlabeled,0,239.68,101.71199999999996,137.96799999999996,0.42436582109479287,101.17199999999997,0.54,0.4221128170894525,0.002253004005340454
sub_34c9b5ce9f21,1,4,hybrid,unlabeled,0,239.68,119.55400000000007,120.05999999999997,0.49880674232309774,119.17400000000006,0.38,0.49722129506008034,0.0015854472630173564
sub_34c9b5ce9f21,1,5,hybrid,unlabeled,0,239.74,109.22800000000001,130.512,0.4556102444314674,109.22800000000001,0.0,0.4556102444314674,0.0
sub_9e9e293b106f,1,1,value-loose-chunk,first_correct,1,90.34,38.912,51.42800000000001,0.4307283595306619,38.912,0.0,0.4307283595306619,0.0
sub_9e9e293b106f,1,2,value-loose-chunk,post_correct,1,46.12,26.918,19.201999999999998,0.5836513443191674,26.918,0.0,0.5836513443191674,0.0
sub_9e9e293b106f,1,3,value-loose-chunk,post_correct,1,40.36,14.52,25.84,0.3597621407333994,14.52,0.0,0.3597621407333994,0.0
sub_9e9e293b106f,1,4,value-loose-chunk,post_incorrect,0,239.8,67.51800000000001,172.282,0.28155963302752296,66.85000000000001,0.668,0.27877397831526274,0.0027856547122602168
sub_9e9e293b106f,1,5,value-loose-chunk,post_correct,1,107.86,26.343999999999994,81.516,0.2442425366215464,26.343999999999994,0.0,0.2442425366215464,0.0
sub_46c74caa2b1d,1,1,value-tight-chunk,unlabeled,0,239.74,130.68800000000005,109.05200000000002,0.545123884207892,129.92400000000004,0.764,0.5419370985234004,0.0031867856844915326
sub_46c74caa2b1d,1,2,value-tight-chunk,unlabeled,0,239.74,166.22199999999995,73.51800000000003,0.6933427880203552,165.23399999999995,0.988,0.6892216567948609,0.004121131225494286
sub_46c74caa2b1d,1,3,value-tight-chunk,unlabeled,0,239.74,155.994,83.74600000000002,0.6506799032284976,155.166,0.828,0.647226161675148,0.0034537415533494615
sub_46c74caa2b1d,1,4,value-tight-chunk,unlabeled,0,239.74,162.37999999999997,77.36,0.6773170935179776,161.58399999999997,0.796,0.6739968298990572,0.0033202636189204973
sub_46c74caa2b1d,1,5,value-tight-chunk,unlabeled,0,239.74,151.21599999999995,88.524,0.6307499791440725,151.21599999999995,0.0,0.6307499791440725,0.0
sub_eb09173c30ac,2,1,value-loose-chunk,first_correct,1,53.32,41.21,12.107999999999999,0.772880720180045,40.797999999999995,0.412,0.7651537884471117,0.007726931732933233
sub_eb09173c30ac,2,2,operator,post_incorrect,0,239.62,168.75000000000003,70.87,0.7042400467406729,167.07000000000002,1.68,0.697228945830899,0.0070111009097738085
sub_eb09173c30ac,2,3,tautological,post_incorrect,0,239.62,167.97599999999994,71.64400000000003,0.7010099323929553,166.13599999999994,1.8399999999999999,0.6933311075870126,0.007678824805942742
sub_eb09173c30ac,2,4,hybrid,post_correct,1,84.04,65.69399999999999,18.346000000000007,0.7816991908614943,65.282,0.412,0.776796763445978,0.00490242741551642
sub_eb09173c30ac,2,5,value-tight-chunk,post_correct,1,107.56,73.534,34.02600000000002,0.6836556340647081,72.89800000000001,0.636,0.6777426552621794,0.005912978802528821
sub_0b391805540f,2,1,hybrid,pre_incorrect,0,239.68,95.86400000000005,143.816,0.39996662216288403,95.86400000000005,0.0,0.39996662216288403,0.0
sub_0b391805540f,2,2,operator,first_correct,1,103.12,40.79200000000001,62.32800000000001,0.39557796741660206,40.220000000000006,0.572,0.39003103180760285,0.005546935608999224
sub_0b391805540f,2,3,tautological,post_incorrect,0,239.68,112.47800000000001,127.20200000000001,0.4692840453938585,112.47800000000001,0.0,0.4692840453938585,0.0
sub_0b391805540f,2,4,value-loose-chunk,post_correct,1,53.32,25.11999999999999,28.2,0.47111777944486105,25.11999999999999,0.0,0.47111777944486105,0.0
sub_0b391805540f,2,5,value-tight-chunk,post_incorrect,0,239.68,113.56200000000007,126.11800000000007,0.4738067423230977,113.15000000000006,0.412,0.47208778371161575,0.0017189586114819758
sub_5816418a5209,2,1,value-tight-chunk,first_correct,1,44.56,24.131999999999998,20.428,0.5415619389587073,24.131999999999998,0.0,0.5415619389587073,0.0
sub_5816418a5209,2,2,hybrid,post_incorrect,0,239.68,171.70999999999992,67.97,0.7164135514018688,169.8619999999999,1.848,0.708703271028037,0.007710280373831776
sub_5816418a5209,2,3,value-loose-chunk,post_incorrect,0,239.62,141.836,97.782,0.5919205408563559,141.424,0.412,0.5902011518237209,0.0017193890326350054
sub_5816418a5209,2,4,operator,post_incorrect,0,239.68,134.738,104.94199999999998,0.5621578771695595,133.558,1.18,0.5572346461949266,0.004923230974632843
sub_5816418a5209,2,5,tautological,post_incorrect,0,239.68,157.50400000000008,82.17600000000003,0.6571428571428575,156.04000000000005,1.464,0.651034712950601,0.006108144192256341
sub_79d834729395,2,1,operator,pre_incorrect,0,239.68,44.792,194.88799999999998,0.18688251001335113,44.188,0.604,0.18436248331108146,0.0025200267022696928
sub_79d834729395,2,2,tautological,pre_incorrect,0,239.68,92.196,147.48399999999998,0.3846628838451268,91.816,0.38,0.38307743658210947,0.0015854472630173564
sub_79d834729395,2,3,value-tight-chunk,pre_incorrect,0,239.62,77.79000000000002,161.83000000000004,0.32463901176863375,77.09,0.7,0.3217177197228946,0.002921292045739087
sub_79d834729395,2,4,value-loose-chunk,first_correct,1,50.92,9.952000000000002,40.967999999999996,0.1954438334642577,9.952000000000002,0.0,0.1954438334642577,0.0
sub_79d834729395,2,5,hybrid,post_incorrect,0,239.56,50.756,188.80400000000003,0.21187176490232093,50.184,0.572,0.20948405409918183,0.002387710803139088
sub_05af81e6e698,2,1,value-tight-chunk,first_correct,1,58.313,9.079999999999998,49.233999999999995,0.15571141940905112,9.079999999999998,0.0,0.15571141940905112,0.0
sub_05af81e6e698,2,2,operator,post_correct,1,232.374,54.996,177.37800000000004,0.23667019546076584,54.996,0.0,0.23667019546076584,0.0
sub_05af81e6e698,2,3,hybrid,post_incorrect,0,241.194,60.75600000000001,180.43800000000002,0.25189681335356606,60.440000000000005,0.316,0.2505866646765674,0.0013101486769985988
sub_05af81e6e698,2,4,tautological,post_incorrect,0,241.274,49.04,192.23299999999998,0.20325439127299252,48.596,0.444,0.2014141598348765,0.0018402314381160008
sub_05af81e6e698,2,5,value-loose-chunk,post_incorrect,0,241.154,49.392,191.762,0.20481518034119278,49.392,0.0,0.20481518034119278,0.0
sub_dedb795332fb,2,1,tautological,pre_incorrect,0,239.16,32.16,207.00000000000003,0.13447064726542898,32.16,0.0,0.13447064726542898,0.0
sub_dedb795332fb,2,2,hybrid,pre_incorrect,0,239.82,43.583999999999996,196.23600000000002,0.18173630222667,42.312,1.272,0.1764323242431824,0.005303977983487616
sub_dedb795332fb,2,3,operator,pre_incorrect,0,239.82,52.99199999999999,186.828,0.22096572429321987,52.45199999999999,0.54,0.21871403552664495,0.0022516887665749315
sub_dedb795332fb,2,4,value-tight-chunk,first_correct,1,154.74,27.431999999999995,127.30799999999996,0.17727801473439314,27.051999999999992,0.38,0.17482228253845153,0.0024557321959415793
sub_dedb795332fb,2,5,value-loose-chunk,post_correct,1,25.92,3.8539999999999996,22.066000000000003,0.14868827160493825,3.8539999999999996,0.0,0.14868827160493825,0.0
sub_acc97ca3a1b4,2,1,value-tight-chunk,first_correct,1,152.314,64.61500000000001,87.69799999999996,0.4242223301863257,64.61500000000001,0.0,0.4242223301863257,0.0
sub_acc97ca3a1b4,2,2,hybrid,post_incorrect,0,245.374,77.616,167.758,0.31631713221449703,74.65199999999999,2.964,0.3042376127870108,0.012079519427486205
sub_acc97ca3a1b4,2,3,value-loose-chunk,post_correct,1,60.574,27.586999999999993,32.98599999999999,0.45542642057648486,27.586999999999993,0.0,0.45542642057648486,0.0
sub_acc97ca3a1b4,2,4,tautological,post_incorrect,0,243.413,78.42799999999998,164.986,0.3222013614720659,77.12799999999999,1.2999999999999998,0.3168606442548261,0.005340717217239834
sub_acc97ca3a1b4,2,5,operator,post_incorrect,0,244.353,117.29600000000005,127.05800000000006,0.48002684640663323,117.29600000000005,0.0,0.48002684640663323,0.0
sub_cdce09da305b,2,1,hybrid,first_correct,1,49.3,27.519999999999996,21.779999999999998,0.5582150101419878,27.519999999999996,0.0,0.5582150101419878,0.0
sub_cdce09da305b,2,2,value-tight-chunk,post_correct,1,151.54,78.05599999999998,73.48400000000001,0.5150851260393294,78.05599999999998,0.0,0.5150851260393294,0.0
sub_cdce09da305b,2,3,value-loose-chunk,post_correct,1,41.26,25.563999999999997,15.696,0.619583131362094,25.563999999999997,0.0,0.619583131362094,0.0
sub_cdce09da305b,2,4,operator,post_correct,1,60.4,29.709999999999994,30.69,0.49188741721854295,29.709999999999994,0.0,0.49188741721854295,0.0
sub_cdce09da305b,2,5,tautological,post_incorrect,0,239.62,99.216,140.404,0.41405558801435605,98.80399999999999,0.412,0.412336198981721,0.0017193890326350054
sub_fdb029ec5a9d,2,1,value-loose-chunk,first_correct,1,111.04,28.267999999999994,82.77199999999999,0.2545749279538904,28.267999999999994,0.0,0.2545749279538904,0.0
sub_fdb029ec5a9d,2,2,operator,post_correct,1,65.02,26.411999999999992,38.60799999999999,0.4062134727776068,26.411999999999992,0.0,0.4062134727776068,0.0
sub_fdb029ec5a9d,2,3,hybrid,post_correct,1,223.72,38.4,185.32000000000002,0.17164312533524048,38.4,0.0,0.17164312533524048,0.0
sub_fdb029ec5a9d,2,4,tautological,post_correct,1,72.7,24.07999999999999,48.62000000000001,0.3312242090784043,24.07999999999999,0.0,0.3312242090784043,0.0
sub_fdb029ec5a9d,2,5,value-tight-chunk,post_correct,1,64.42,21.099999999999998,43.31999999999999,0.32753803166718404,21.099999999999998,0.0,0.32753803166718404,0.0
sub_61d7e217ebbc,2,1,tautological,first_correct,1,86.08,37.653999999999996,48.42599999999999,0.4374302973977695,37.653999999999996,0.0,0.4374302973977695,0.0
sub_61d7e217ebbc,2,2,hybrid,post_incorrect,0,239.68,68.86800000000001,170.812,0.28733311081441926,68.86800000000001,0.0,0.28733311081441926,0.0
sub_61d7e217ebbc,2,3,value-loose-chunk,post_correct,1,31.54,7.236,24.304,0.22942295497780596,7.236,0.0,0.22942295497780596,0.0
sub_61d7e217ebbc,2,4,value-tight-chunk,post_correct,1,143.62,40.763999999999996,102.85599999999997,0.28383233532934127,40.763999999999996,0.0,0.28383233532934127,0.0
sub_61d7e217ebbc,2,5,operator,post_correct,1,58.3,22.663999999999994,35.636,0.38874785591766714,22.663999999999994,0.0,0.38874785591766714,0.0
sub_43f76795edbe,2,1,value-loose-chunk,first_correct,1,69.16,37.916000000000004,31.24399999999999,0.5482359745517641,37.916000000000004,0.0,0.5482359745517641,0.0
sub_43f76795edbe,2,2,operator,post_correct,1,195.34,123.576,71.76399999999998,0.6326200470973686,123.576,0.0,0.6326200470973686,0.0
sub_43f76795edbe,2,3,hybrid,post_correct,1,55.72,32.145999999999994,23.573999999999998,0.5769203158650393,31.285999999999994,0.86,0.5614860014357501,0.015434314429289303
sub_43f76795edbe,2,4,tautological,post_correct,1,184.54,106.162,78.37800000000003,0.5752790722878509,106.162,0.0,0.5752790722878509,0.0
sub_43f76795edbe,2,5,value-tight-chunk,post_incorrect,0,239.86,125.34200000000001,114.51800000000003,0.5225631618444093,124.73800000000003,0.604,0.5200450262653216,0.002518135579087801
sub_a9b8cf258182,2,1,value-tight-chunk,pre_incorrect,0,239.62,97.012,142.60800000000003,0.404857691344629,97.012,0.0,0.404857691344629,0.0
sub_a9b8cf258182,2,2,value-loose-chunk,first_correct,1,61.18,28.86,32.31999999999999,0.4717227852239294,28.86,0.0,0.4717227852239294,0.0
sub_a9b8cf258182,2,3,tautological,post_incorrect,0,239.62,87.878,151.74199999999996,0.366739003422085,87.878,0.0,0.366739003422085,0.0
sub_a9b8cf258182,2,4,hybrid,post_incorrect,0,239.62,109.47600000000007,130.14400000000003,0.4568733828561892,109.47600000000007,0.0,0.4568733828561892,0.0
sub_a9b8cf258182,2,5,operator,post_incorrect,0,239.62,81.232,158.38799999999998,0.33900342208496786,80.376,0.856,0.3354310992404641,0.0035723228445037974
sub_01b7819ee556,2,1,value-loose-chunk,first_correct,1,116.32,51.97599999999999,64.34400000000001,0.44683631361760656,51.62799999999999,0.348,0.44384456671251715,0.0029917469050894084
sub_01b7819ee556,2,2,operator,post_incorrect,0,239.8,58.91200000000003,180.888,0.24567139282735623,58.91200000000003,0.0,0.24567139282735623,0.0
sub_01b7819ee556,2,3,tautological,post_incorrect,0,239.74,44.220000000000006,195.52,0.18444982063902562,44.220000000000006,0.0,0.18444982063902562,0.0
sub_01b7819ee556,2,4,value-tight-chunk,post_incorrect,0,239.74,83.49999999999999,156.24,0.34829398515057974,83.49999999999999,0.0,0.34829398515057974,0.0
sub_01b7819ee556,2,5,hybrid,post_incorrect,0,239.8,30.072,209.728,0.1254045037531276,30.072,0.0,0.1254045037531276,0.0
sub_9b26cf0dfff5,2,1,value-loose-chunk,first_correct,1,95.32,46.040000000000006,49.28,0.4830046160302141,46.040000000000006,0.0,0.4830046160302141,0.0
sub_9b26cf0dfff5,2,2,hybrid,post_incorrect,0,239.86,64.27600000000002,175.58399999999995,0.26797298424080723,64.27600000000002,0.0,0.26797298424080723,0.0
sub_9b26cf0dfff5,2,3,tautological,post_incorrect,0,239.86,91.14000000000001,148.72000000000003,0.3799716501292421,91.14000000000001,0.0,0.3799716501292421,0.0
sub_9b26cf0dfff5,2,4,operator,post_correct,1,149.8,57.004000000000005,92.79599999999999,0.3805340453938585,57.004000000000005,0.0,0.3805340453938585,0.0
sub_9b26cf0dfff5,2,5,value-tight-chunk,post_incorrect,0,239.86,70.09200000000001,169.76800000000003,0.29222046193612944,70.09200000000001,0.0,0.29222046193612944,0.0
sub_0fde8a24c9b1,2,1,tautological,pre_incorrect,0,239.74,54.17599999999999,185.56400000000005,0.2259781429882372,54.17599999999999,0.0,0.2259781429882372,0.0
sub_0fde8a24c9b1,2,2,value-tight-chunk,pre_incorrect,0,239.74,60.208000000000006,179.53199999999995,0.25113873362809713,60.208000000000006,0.0,0.25113873362809713,0.0
sub_0fde8a24c9b1,2,3,operator,pre_incorrect,0,239.74,72.82600000000002,166.91400000000004,0.30377075164761835,72.82600000000002,0.0,0.30377075164761835,0.0
sub_0fde8a24c9b1,2,4,value-loose-chunk,first_correct,1,122.56,39.02799999999999,83.53200000000001,0.3184399477806788,39.02799999999999,0.0,0.3184399477806788,0.0
sub_0fde8a24c9b1,2,5,hybrid,post_incorrect,0,239.74,50.212,189.528,0.20944356386084925,50.212,0.0,0.20944356386084925,0.0
sub_d99ccdfef616,2,1,value-loose-chunk,first_correct,1,66.594,33.14399999999999,33.44899999999998,0.4977024957203351,33.14399999999999,0.0,0.4977024957203351,0.0
sub_d99ccdfef616,2,2,tautological,post_incorrect,0,242.654,74.76800000000003,167.88499999999996,0.3081259736085127,73.59200000000001,1.176,0.3032795667905743,0.004846406817938299
sub_d99ccdfef616,2,3,hybrid,post_incorrect,0,242.694,79.644,163.04899999999998,0.32816633291305103,79.644,0.0,0.32816633291305103,0.0
sub_d99ccdfef616,2,4,operator,post_correct,1,129.654,43.047999999999995,86.60599999999998,0.33202215126413376,42.732,0.316,0.32958489518256284,0.0024372560815709506
sub_d99ccdfef616,2,5,value-tight-chunk,post_correct,1,53.533,14.136,39.398,0.2640614200586554,14.136,0.0,0.2640614200586554,0.0
sub_b153474cd583,2,1,tautological,pre_incorrect,0,239.5,79.09800000000004,160.4019999999999,0.33026304801670164,77.76200000000003,1.336,0.3246847599164928,0.005578288100208768
sub_b153474cd583,2,2,hybrid,pre_incorrect,0,239.5,106.37399999999997,133.126,0.4441503131524007,106.37399999999997,0.0,0.4441503131524007,0.0
sub_b153474cd583,2,3,operator,pre_incorrect,0,239.5,96.886,142.61400000000003,0.40453444676409184,94.654,2.232,0.39521503131524005,0.009319415448851776
sub_b153474cd583,2,4,value-tight-chunk,first_correct,1,68.2,30.203999999999997,37.995999999999995,0.4428739002932551,30.203999999999997,0.0,0.4428739002932551,0.0
sub_b153474cd583,2,5,value-loose-chunk,post_correct,1,55.84,29.291999999999994,26.547999999999995,0.5245702005730658,29.291999999999994,0.0,0.5245702005730658,0.0
sub_3080a6a2f6ef,2,1,value-tight-chunk,unlabeled,0,238.42,118.19200000000005,120.22800000000001,0.495730223974499,116.98400000000005,1.208,0.49066353493834436,0.005066689036154685
sub_3080a6a2f6ef,2,2,value-loose-chunk,unlabeled,0,238.42,108.78400000000005,129.636,0.456270447110142,108.46800000000005,0.316,0.45494505494505516,0.0013253921650868217
sub_3080a6a2f6ef,2,3,hybrid,unlabeled,0,238.42,104.37000000000005,134.04999999999995,0.43775689958896086,103.70200000000004,0.668,0.4349551212146634,0.0028017783742974585
sub_3080a6a2f6ef,2,4,tautological,unlabeled,0,238.42,135.35200000000003,103.06800000000003,0.5677040516735175,135.35200000000003,0.0,0.5677040516735175,0.0
sub_3080a6a2f6ef,2,5,operator,unlabeled,0,238.42,138.01200000000003,100.40799999999997,0.5788608338226661,138.01200000000003,0.0,0.5788608338226661,0.0
sub_08077de52922,2,1,value-loose-chunk,first_correct,1,43.18,12.954,30.226,0.3,12.954,0.0,0.3,0.0
sub_08077de52922,2,2,value-tight-chunk,post_incorrect,0,239.08,47.332,191.74800000000005,0.19797557302994812,47.332,0.0,0.19797557302994812,0.0
sub_08077de52922,2,3,operator,post_incorrect,0,239.62,36.83999999999999,202.78,0.15374342709289704,36.83999999999999,0.0,0.15374342709289704,0.0
sub_08077de52922,2,4,hybrid,post_correct,1,236.26,66.15199999999999,170.108,0.2799966138999407,65.03999999999999,1.112,0.27528993481757386,0.004706679082366884
sub_08077de52922,2,5,tautological,post_incorrect,0,238.96,39.209999999999994,199.68399999999997,0.16408603950451955,39.209999999999994,0.0,0.16408603950451955,0.0
sub_da15d261510f,2,1,tautological,pre_incorrect,0,239.68,90.79799999999997,148.882,0.37883010680907864,90.79799999999997,0.0,0.37883010680907864,0.0
sub_da15d261510f,2,2,value-loose-chunk,first_correct,1,163.48,67.42800000000003,96.052,0.4124541228284807,66.95200000000003,0.476,0.4095424516760462,0.0029116711524345487
sub_da15d261510f,2,3,value-tight-chunk,post_incorrect,0,239.68,116.46000000000002,123.22000000000006,0.48589786381842465,115.72800000000002,0.732,0.48284379172229647,0.0030540720961281707
sub_da15d261510f,2,4,hybrid,post_correct,1,40.66,17.392,23.267999999999994,0.42774225282833256,17.392,0.0,0.42774225282833256,0.0
sub_da15d261510f,2,5,operator,post_correct,1,233.68,137.72400000000005,95.95599999999999,0.5893700787401577,137.72400000000005,0.0,0.5893700787401577,0.0
sub_d482ed5a6935,2,1,tautological,pre_incorrect,0,239.62,148.44600000000005,91.174,0.6195058843168352,146.19000000000005,2.2560000000000002,0.6100909773808533,0.009414906935981971
sub_d482ed5a6935,2,2,operator,pre_incorrect,0,239.62,152.57200000000012,87.048,0.6367248142892918,150.95200000000006,1.62,0.6299641098405812,0.006760704448710459
sub_d482ed5a6935,2,3,value-tight-chunk,pre_incorrect,0,239.62,155.172,84.44800000000001,0.6475753276020365,149.608,5.564,0.6243552291127619,0.023220098489274685
sub_d482ed5a6935,2,4,hybrid,first_correct,1,92.62,57.55200000000002,35.068000000000005,0.6213776722090263,56.916000000000025,0.636,0.6145109047721877,0.006866767436838696
sub_d482ed5a6935,2,5,value-loose-chunk,post_correct,1,74.5,42.80199999999999,31.698000000000004,0.5745234899328858,42.48599999999999,0.316,0.5702818791946307,0.004241610738255033
sub_112df383350c,2,1,hybrid,first_correct,1,160.72,91.08000000000003,69.64000000000001,0.5666998506719763,90.41200000000003,0.668,0.5625435540069689,0.004156296665007467
sub_112df383350c,2,2,value-tight-chunk,post_incorrect,0,239.8,120.31200000000005,119.48800000000003,0.5017180984153463,119.42000000000004,0.892,0.49799833194328624,0.00371976647206005
sub_112df383350c,2,3,tautological,post_incorrect,0,239.8,127.76800000000004,112.03199999999998,0.5328106755629693,126.65600000000005,1.112,0.5281734778982488,0.004637197664720601
sub_112df383350c,2,4,operator,post_incorrect,0,239.8,116.94400000000006,122.85600000000002,0.4876730608840703,116.05600000000007,0.888,0.48396997497914956,0.0037030859049207673
sub_112df383350c,2,5,value-loose-chunk,post_correct,1,101.02,41.35,59.67,0.40932488616115625,40.297999999999995,1.052,0.39891110671154223,0.010413779449613938
sub_a369f765e294,2,1,value-loose-chunk,first_correct,1,151.06,103.016,48.044,0.6819541903879254,103.016,0.0,0.6819541903879254,0.0
sub_a369f765e294,2,2,value-tight-chunk,post_incorrect,0,239.68,119.13799999999998,120.54200000000003,0.4970710947930573,118.40999999999998,0.728,0.4940337116154872,0.0030373831775700934
sub_a369f765e294,2,3,operator,post_incorrect,0,239.68,133.60999999999999,106.07,0.5574516021361815,133.60999999999999,0.0,0.5574516021361815,0.0
sub_a369f765e294,2,4,tautological,post_incorrect,0,239.68,138.91000000000005,100.77000000000001,0.5795644192256344,138.59400000000005,0.316,0.5782459946595463,0.0013184245660881175
sub_a369f765e294,2,5,hybrid,post_correct,1,155.8,90.23400000000005,65.56600000000003,0.5791655969191274,89.69400000000005,0.54,0.575699614890886,0.003465982028241335
sub_f310d2864479,2,1,hybrid,pre_incorrect,0,239.74,125.48200000000004,114.25800000000002,0.5234086927504799,124.75000000000004,0.732,0.5203553850004172,0.0030533077500625675
sub_f310d2864479,2,2,value-loose-chunk,first_correct,1,86.8,49.11200000000001,37.687999999999995,0.5658064516129033,49.11200000000001,0.0,0.5658064516129033,0.0
sub_f310d2864479,2,3,tautological,post_incorrect,0,239.74,122.69400000000002,117.04600000000003,0.5117794277133562,122.69400000000002,0.0,0.5117794277133562,0.0
sub_f310d2864479,2,4,operator,post_incorrect,0,239.74,128.63400000000001,111.106,0.5365562692917327,128.63400000000001,0.0,0.5365562692917327,0.0
sub_f310d2864479,2,5,value-tight-chunk,post_incorrect,0,239.74,123.35800000000006,116.38200000000006,0.5145490948527573,123.35800000000006,0.0,0.5145490948527573,0.0
sub_188439c95744,2,1,hybrid,first_correct,1,182.26,44.321999999999996,137.93800000000002,0.24318007242400966,42.477999999999994,1.8439999999999999,0.2330626577416877,0.010117414682321958
sub_188439c95744,2,2,operator,post_correct,1,83.02,27.051999999999996,55.968,0.3258491929655504,27.051999999999996,0.0,0.3258491929655504,0.0
sub_188439c95744,2,3,tautological,post_incorrect,0,239.62,45.916,193.704,0.19162006510307986,45.21600000000001,0.7,0.1886987730573408,0.002921292045739087
sub_188439c95744,2,4,value-tight-chunk,post_correct,1,84.82,25.279999999999998,59.540000000000006,0.2980429144069795,25.279999999999998,0.0,0.2980429144069795,0.0
sub_188439c95744,2,5,value-loose-chunk,post_correct,1,51.46,11.097999999999999,40.361999999999995,0.2156626506024096,10.782,0.316,0.20952195880295374,0.006140691799455888
sub_724dd2d1a515,2,1,value-loose-chunk,first_correct,1,86.954,48.74300000000001,38.209999999999994,0.5605607562619317,48.42700000000001,0.316,0.5569266508728754,0.0036341053890562827
sub_724dd2d1a515,2,2,value-tight-chunk,post_incorrect,0,242.214,134.37199999999999,107.84200000000003,0.5547656204843651,127.17599999999999,7.196000000000001,0.5250563551239812,0.029709265360383794
sub_724dd2d1a515,2,3,hybrid,post_incorrect,0,242.393,118.25600000000001,124.13699999999999,0.4878688741011498,116.85600000000001,1.4,0.48209312975209684,0.005775744349052984
sub_724dd2d1a515,2,4,operator,post_incorrect,0,242.194,106.76400000000005,135.43000000000004,0.4408201689554657,105.10800000000005,1.656,0.4339826750456248,0.006837493909840871
sub_724dd2d1a515,2,5,tautological,post_incorrect,0,242.054,96.92000000000002,145.133,0.40040652085898193,96.92000000000002,0.0,0.40040652085898193,0.0
sub_c0359a5fa512,2,1,value-tight-chunk,first_correct,1,69.52,34.07,35.449999999999996,0.49007479861910247,34.07,0.0,0.49007479861910247,0.0
sub_c0359a5fa512,2,2,hybrid,post_correct,1,154.96,61.10800000000001,93.85199999999999,0.39434692823954576,61.10800000000001,0.0,0.39434692823954576,0.0
sub_c0359a5fa512,2,3,value-loose-chunk,post_correct,1,74.62,36.728,37.89200000000001,0.49220048244438486,36.728,0.0,0.49220048244438486,0.0
sub_c0359a5fa512,2,4,tautological,post_incorrect,0,239.86,103.276,136.584,0.43056783123488696,103.276,0.0,0.43056783123488696,0.0
sub_c0359a5fa512,2,5,operator,post_incorrect,0,239.8,81.39600000000004,158.40400000000002,0.33943286071726453,81.39600000000004,0.0,0.33943286071726453,0.0
sub_cbe375515140,2,1,tautological,pre_incorrect,0,239.8,52.62799999999999,187.17199999999997,0.2194662218515429,52.31199999999999,0.316,0.21814845704753957,0.001317764804003336
sub_cbe375515140,2,2,value-loose-chunk,pre_incorrect,0,239.8,44.70800000000003,195.09200000000004,0.18643869891576323,44.70800000000003,0.0,0.18643869891576323,0.0
sub_cbe375515140,2,3,value-tight-chunk,pre_incorrect,0,239.8,48.32799999999998,191.47200000000007,0.20153461217681393,47.883999999999986,0.444,0.19968306922435355,0.0018515429524603836
sub_cbe375515140,2,4,operator,first_correct,1,155.86,47.06000000000001,108.8,0.30193763634030546,46.552000000000014,0.508,0.2986783010393944,0.0032593353009110738
sub_cbe375515140,2,5,hybrid,post_correct,1,147.34,40.51800000000001,106.82199999999997,0.27499660648839425,40.51800000000001,0.0,0.27499660648839425,0.0
sub_879938aeb461,2,1,hybrid,first_correct,1,91.96,30.667999999999996,61.292,0.3334928229665072,30.667999999999996,0.0,0.3334928229665072,0.0
sub_879938aeb461,2,2,value-loose-chunk,post_correct,1,50.26,26.305999999999997,23.954,0.5233983286908078,26.305999999999997,0.0,0.5233983286908078,0.0
sub_879938aeb461,2,3,value-tight-chunk,post_correct,1,68.2,33.6,34.6,0.49266862170087977,32.803999999999995,0.796,0.48099706744868026,0.011671554252199413
sub_879938aeb461,2,4,tautological,post_incorrect,0,239.74,55.354,184.386,0.2308917994494035,55.354,0.0,0.2308917994494035,0.0
sub_879938aeb461,2,5,operator,post_correct,1,86.02,22.731999999999992,63.288000000000004,0.2642641246221808,22.731999999999992,0.0,0.2642641246221808,0.0
sub_aee5b49a860d,2,1,operator,pre_incorrect,0,239.5,46.376000000000005,193.12399999999997,0.19363674321503133,46.376000000000005,0.0,0.19363674321503133,0.0
sub_aee5b49a860d,2,2,tautological,pre_incorrect,0,239.74,51.160000000000004,188.58,0.21339784766830733,51.160000000000004,0.0,0.21339784766830733,0.0
sub_aee5b49a860d,2,3,value-tight-chunk,pre_incorrect,0,239.8,48.01599999999999,191.78400000000002,0.20023352793994992,47.22399999999999,0.792,0.19693077564637193,0.0033027522935779817
sub_aee5b49a860d,2,4,value-loose-chunk,first_correct,1,37.48,10.51,26.97,0.2804162219850587,10.51,0.0,0.2804162219850587,0.0
sub_aee5b49a860d,2,5,hybrid,post_correct,1,138.7,36.52799999999999,102.074,0.26335976928622923,36.52799999999999,0.0,0.26335976928622923,0.0
sub_498317e91f9a,2,1,hybrid,first_correct,1,233.26,46.69999999999999,186.55999999999997,0.20020577895910138,46.22399999999999,0.476,0.19816513761467885,0.0020406413444225328
